amount,industry,dma,gender
42.75,9861,5011,1
10.23,4181,5011,1
7.39,9861,5011,1
19.98,5181,5011,0
93.1,101,5011,0
9.96,3971,5011,0
39.06,3561,5011,1
27.53,101,5011,0
9.25,6441,5011,2
101.35,4281,5011,2
148.95,9671,5011,1
544.38,4531,5011,0
48.85,441,5011,1
39.94,9761,5011,2
66.13,9861,5011,0
45.96,3561,5011,1
12.95,9911,5011,1
1,9761,5011,1
98,3001,5011,0
11.75,441,5011,2
1126.98,8491,5011,0
33.46,5181,5011,0
94.27,3561,5011,0
343.16,5181,5011,1
31.93,9861,5011,1
14.15,1701,5011,0
59.99,9861,5011,1
40.4,3561,5011,2
65.33,4571,5011,2
27.47,5181,5011,0
10.12,3971,5011,0
69.91,101,5011,1
32.55,4571,5011,0
10.6,4571,5011,1
102,101,5011,0
16.8,3971,5011,0
498.09,3001,5011,0
51.75,101,5011,0
192.44,101,5011,0
55.75,101,5011,1
17.18,101,5011,0
31.95,5061,5011,1
5.69,4071,5011,1
27.77,441,5011,2
79.99,5041,5011,2
15.94,9761,5011,1
20.3,6161,5011,0
9,9371,5011,2
37.5,9861,5011,1
89.04,101,5011,2
40,3561,5011,0
26.3,101,5011,0
5274.34,5211,5011,0
8.7,9861,5011,0
169.6,6171,5011,1
39.39,7291,5011,1
21.72,6991,5011,0
5.42,4571,5011,1
12.41,6131,5011,1
10.66,9861,5011,2
4.25,1701,5011,2
104.06,9861,5011,1
75,4571,5011,0
21.81,3561,5011,2
49.16,101,5011,0
236,4071,5011,2
29.19,4601,5011,1
43.57,3561,5011,0
303.75,9861,5011,0
5350,6821,5011,2
15.99,9861,5011,1
1190.75,4271,5011,0
50,101,5011,0
3.64,1701,5011,0
9.97,3971,5011,0
21.8,3971,5011,2
32.16,9761,5011,1
35.51,3561,5011,1
70.06,101,5011,0
14.48,3561,5011,1
58.92,251,5011,2
50,1701,5011,1
30,4431,5011,0
126.88,5611,5011,1
12.23,9861,5011,0
13.5,2581,5011,1
61.57,5181,5011,1
196.84,101,5011,0
620.97,7571,5011,0
13.91,2551,5011,2
100,4071,5011,2
31.5,2581,5011,0
5.82,6441,5011,0
51.99,9861,5011,1
22.92,5181,5011,1
0.99,9761,5011,0
43.54,5061,5011,0
76,3001,5011,0
39.87,101,5011,1
16.21,441,5011,0
89.55,3971,5011,0
53.52,3841,5011,1
106.59,9861,5011,1
125,4431,5011,0
79.66,5181,5011,1
41.59,9861,5011,0
107.77,101,5011,1
35.6,9751,5011,0
5.04,5611,5011,0
14,101,5011,2
27.74,5181,5011,1
32.73,5181,5011,1
40,3601,5011,0
445.12,6601,5011,2
152.45,4151,5011,1
13.04,9861,5011,2
42.58,3561,5011,1
10.6,3971,5011,0
453.35,4571,5011,0
23.7,6101,5011,0
392.59,6601,5011,1
7.45,9761,5011,2
75.35,5181,5011,1
2.65,6441,5011,0
32.65,5181,5011,1
12.99,9761,5011,0
15,6281,5011,0
94.33,9861,5011,1
35.93,4571,5011,1
427.93,101,5011,0
0.75,3351,5011,0
6,441,5011,2
425.39,9861,5011,0
459.74,2341,5011,2
13.95,1701,5011,2
16.07,101,5011,2
29.08,191,5011,1
9.59,6441,5011,0
6,9301,5011,1
2883.48,4141,5011,0
150.6,9861,5011,1
34.85,3561,5011,1
34.29,3561,5011,0
4.7,5181,5011,1
278.06,5181,5011,0
26.03,191,5011,0
39.07,9861,5011,0
402.51,1701,5011,0
60.5,9101,5011,0
50,4571,5011,1
387,9861,5011,2
13.05,9761,5011,0
42.65,9711,5011,1
15.6,3971,5011,0
31.73,3561,5011,2
137.24,4291,5011,1
1.03,3971,5011,0
39.04,6581,5011,0
10.8,3971,5011,2
234.83,6991,5011,0
50.09,4291,5011,1
150,7481,5011,1
201.14,4071,5011,1
235.17,9761,5011,2
66.96,9861,5011,0
19.85,4571,5011,0
90.74,5181,5011,1
27.19,9761,5011,0
66.94,9861,5011,0
5.33,1701,5011,0
526.34,9861,5011,0
2.99,9761,5011,2
16.5,2581,5011,1
26.01,5181,5011,1
22.86,101,5011,2
6.39,9861,5011,2
34.76,4561,5011,0
40,2581,5011,0
14.14,5611,5011,0
564.62,871,5011,0
172.32,9861,5011,1
260,4131,5011,0
127.15,4411,5011,1
20.5,9861,5011,2
22.18,9861,5011,2
13.63,3971,5011,0
19.97,9861,5011,0
10.16,3971,5011,0
13.85,5611,5011,0
50,3561,5011,1
67.7,4121,5011,2
35045,3601,5011,0
73.37,2731,5011,0
575,4151,5011,1
29.4,101,5011,2
53.68,9711,5011,2
26.42,9861,5011,1
36.4,441,5011,2
26.99,6141,5011,1
220.67,9861,5011,0
10,6441,5011,2
10.05,3971,5011,0
44.2,4201,5011,1
31.98,9861,5011,2
30.97,9861,5011,1
157.6,3971,5011,0
154.5,4151,5011,1
27.34,1701,5011,0
3.21,1701,5011,0
81.63,251,5011,1
106.55,9861,5011,0
36.94,3971,5011,0
9.56,4571,5011,1
43.98,3971,5011,0
754.49,9861,5011,0
282.65,5181,5011,1
11.99,191,5011,0
4.2,1701,5011,0
8.7,5181,5011,1
25.23,101,5011,0
175.87,4291,5011,0
44.73,7281,5011,1
35.83,3561,5011,1
13.01,101,5011,0
78,9371,5011,0
59.4,101,5011,2
114.3,351,5011,2
168.42,191,5011,2
63.2,9861,5011,0
97.62,9711,5011,2
18.48,3971,5011,2
86.88,9861,5011,0
24.42,101,5011,0
134,7271,5011,0
130.35,4631,5011,0
18.61,9861,5011,0
86.21,3561,5011,0
107.87,3971,5011,0
85.54,4041,5011,0
201.29,101,5011,1
303.32,9711,5011,0
10,101,5011,2
